"0.059096459096459095","-0.0009768009768009768","0.9995115995115995"
"0.05787545787545788","-0.0029304029304029304","1.0014652014652015"
"0.06202686202686203","-0.0009768009768009768","0.9956043956043956"
"0.06568986568986569","0.002197802197802198","0.9970695970695971"
"0.060073260073260075","0.003663003663003663","0.9953601953601954"
"0.05811965811965812","0.0014652014652014652","0.9941391941391942"
"0.059096459096459095","0.0009768009768009768","0.9975579975579976"
"0.05811965811965812","0.003418803418803419","0.9985347985347985"
"0.056654456654456654","0.005128205128205128","0.9987789987789988"
"0.055677655677655674","0.002197802197802198","0.9948717948717949"
"0.0568986568986569","-0.0007326007326007326","0.9914529914529915"
"0.05982905982905983","-0.0009768009768009768","0.9916971916971917"
"0.060073260073260075","-0.0029304029304029304","0.9956043956043956"
"0.05445665445665446","-0.0017094017094017094","0.9960927960927961"
"0.05225885225885226","0.0004884004884004884","0.9924297924297925"
"0.05616605616605617","-0.0009768009768009768","0.9912087912087912"
"0.0568986568986569","-0.0002442002442002442","0.990964590964591"
"0.05787545787545788","0.001221001221001221","0.9953601953601954"
"0.06031746031746032","-0.0007326007326007326","0.998046398046398"
"0.060805860805860805","0.001221001221001221","0.9965811965811966"
"0.05811965811965812","0.0031746031746031746","0.9931623931623932"
"0.055921855921855924","0.0007326007326007326","0.9904761904761905"
"0.057631257631257635","-0.0019536019536019536","0.9956043956043956"
"0.058363858363858365","0.0004884004884004884","0.9975579975579976"
"0.0547008547008547","0.0014652014652014652","0.9914529914529915"
"0.054945054945054944","0.0002442002442002442","0.9904761904761905"
"0.05714285714285714","0.0031746031746031746","0.9885225885225886"
"0.05518925518925519","0.0014652014652014652","0.9887667887667888"
"0.05616605616605617","-0.0019536019536019536","0.9931623931623932"
"0.05641025641025641","0.0004884004884004884","0.9943833943833944"
"0.054945054945054944","-0.0002442002442002442","0.9941391941391942"
"0.057631257631257635","-0.0014652014652014652","0.9914529914529915"
"0.05982905982905983","-0.001221001221001221","0.9916971916971917"
"0.05811965811965812","-0.001221001221001221","0.9892551892551893"
"0.05714285714285714","0.002442002442002442","0.9885225885225886"
"0.058363858363858365","0.0019536019536019536","0.9892551892551893"
"0.05885225885225885","0.0014652014652014652","0.9870573870573871"
"0.05885225885225885","0.002197802197802198","0.98998778998779"
"0.05860805860805861","-0.0009768009768009768","0.9926739926739927"
"0.05616605616605617","-0.0004884004884004884","0.9958485958485959"
"0.05641025641025641","0.005860805860805861","0.9951159951159951"
"0.05641025641025641","0.00463980463980464","0.9892551892551893"
"0.057387057387057384","0.0","0.9897435897435898"
